Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2018-11-08,44900,45050,44050,44050,40340.88281,12617397,40234.04036,40249.30391
2018-11-09,44450,44850,43900,44300,40569.82422,7318500,40401.93359,40276.77578
2018-11-12,43850,45250,43700,45200,41394.05078,8552566,40768.2526,40533.19922
2018-11-13,43900,44500,43400,44500,40752.99609,9311126,40905.6237,40670.56953
2018-11-14,44500,44500,43800,44100,40386.67578,6783344,40844.57422,40688.88594
2018-11-15,null,null,null,null,null,null,40569.83594,40775.88672
2018-11-16,44600,44750,43700,44000,40295.09375,7777124,40340.88477,40707.2041
2018-11-19,44050,44250,43450,43650,39974.56641,7538720,40134.83008,40352.33301
2018-11-20,42450,43000,42100,42800,39196.13281,9420664,39821.93099,39963.11719
2018-11-21,41800,42300,41800,42100,38555.07422,10769589,39241.92448,39505.2168
2018-11-22,42000,42650,42000,42450,38875.60938,5970796,38875.60547,39379.29531
2018-11-23,42450,42600,41900,42400,38829.8125,5192638,38753.4987,39086.23906
2018-11-26,42150,42800,42100,42600,39012.97266,6613009,38906.13151,38893.92031
2018-11-27,42900,43100,42500,43050,39425.08594,8367091,39089.29036,38939.71094
2018-11-28,42800,43200,42750,43150,39516.66406,6943099,39318.24089,39132.02891
2018-11-29,43850,43850,42900,43150,39516.66406,8473511,39486.13802,39260.23984
2018-11-30,43450,44000,41750,41850,38326.13281,19775519,39119.82031,39159.50391
2018-12-03,42750,43400,42400,43250,39608.24609,12110702,39150.34766,39278.55859
2018-12-04,42650,42900,41900,42150,38600.86719,14347746,38845.08203,39113.71484
2018-12-05,40900,41750,40850,41450,37959.80859,12631983,38722.97396,38802.34375
2018-12-06,40600,41100,40450,40500,37089.80469,14251826,37883.49349,38316.97188
2018-12-07,40900,41400,40850,40950,37501.91016,11433083,37517.17448,38152.12734
2018-12-10,40450,40650,40000,40200,36815.06641,14892263,37135.59375,37593.49141
2018-12-11,40600,40700,40200,40250,36860.85547,10638766,37059.27734,37245.48906
2018-12-12,40250,40700,40150,40450,37044.00781,12024279,36906.64323,37062.32891
2018-12-13,40650,40750,40000,40000,36631.89453,26254646,36845.58594,36970.74688
2018-12-14,40200,40200,38700,38950,35670.3125,19671783,36448.73828,36604.42734
2018-12-17,38650,39600,38650,39150,35853.48047,11532968,36051.89583,36412.11016
2018-12-18,38300,39200,38300,38900,35624.52344,11042101,35716.10547,36164.84375
2018-12-19,38900,39350,38850,39100,35807.67969,9942037,35761.89453,35917.57813
2018-12-20,38600,39100,38500,38650,35395.57422,11937617,35609.25912,35670.31406
2018-12-21,38200,38650,38100,38650,35395.57422,14947080,35532.94271,35615.36641
2018-12-24,38500,39050,38300,38800,35532.94531,9729530,35441.36458,35551.25938
2018-12-26,38400,38750,38300,38350,35120.83594,12707675,35349.78516,35450.52188
2018-12-27,38700,38800,38100,38250,35355.61328,10510643,35336.46484,35360.10859
2018-12-28,38250,38900,38200,38700,35771.5625,9900267,35416.00391,35435.30625
2019-01-02,39400,39400,38550,38750,35817.78516,7847664,35648.32031,35519.74844
2019-01-03,38300,38550,37450,37600,34754.80469,12471493,35448.05078,35364.12031
2019-01-04,37450,37600,36850,37450,34616.15625,14108958,35062.91536,35263.18438
2019-01-07,38000,38900,37800,38750,35817.78516,12748997,35062.91536,35355.61875
2019-01-08,38000,39200,37950,38100,35216.96875,12756554,35216.97005,35244.7
2019-01-09,38650,39600,38300,39600,36603.46094,17452708,35879.40495,35401.83516
2019-01-10,40000,40150,39600,39800,36788.32813,14731699,36202.91927,35808.53984
2019-01-11,40350,40550,39950,40500,37435.36328,11661063,36942.38411,36372.38125
2019-01-14,40450,40700,39850,40050,37019.40625,11984996,37081.03255,36612.70547
2019-01-15,40050,41100,39850,41100,37989.95313,11492756,37481.57422,37167.30234
2019-01-16,41150,41450,40700,41450,38313.47266,8491595,37774.27734,37509.30469
2019-01-17,41700,42100,41450,41950,38775.63672,11736903,38359.6875,37906.76641
2019-01-18,42000,42400,41950,42300,39099.14844,11029256,38729.41927,38239.52344
2019-01-21,42700,42750,41900,42750,39515.10156,11355701,39129.96224,38738.6625
2019-01-22,42750,42850,41850,42150,38960.50391,9964356,39191.58464,38932.77266
2019-01-23,41350,42250,41350,42000,38821.85547,11071079,39099.15365,39034.44922
2019-01-24,43050,43100,42350,43050,39792.40234,14747623,39191.58724,39237.80234
2019-01-25,44300,44750,43750,44750,41363.75781,22789395,39992.67188,39690.72422
2019-01-28,45000,45500,44600,45050,41641.0625,17998914,40932.40755,40115.91641
2019-01-29,45050,45500,44350,45500,42057.00781,16215017,41687.27604,40735.21719
2019-01-30,44800,46400,44800,46400,42888.90234,17505980,42195.65755,41548.62656
2019-01-31,46650,47050,46150,46150,42657.82422,21621145,42534.57813,42121.71094
2019-02-01,46650,46950,46250,46350,42842.69141,13832454,42796.47266,42417.49766
2019-02-07,46800,47100,46200,46200,42704.03906,15872001,42734.85156,42630.09297
2019-02-08,45700,45700,44650,44800,41409.98047,12689196,42318.90365,42500.6875
2019-02-11,44500,45000,44250,45000,41594.83984,11125044,41902.95313,42241.875
2019-02-12,44650,46250,44650,46050,42565.38672,13184367,41856.73568,42223.3875
2019-02-13,46400,46700,46000,46200,42704.03906,11299738,42288.08854,42195.65703
2019-02-14,46600,47500,46150,47500,43905.66797,17259341,43058.36458,42435.98281
2019-02-15,46750,46850,45650,46050,42565.38672,10554643,43058.36458,42667.06406
2019-02-18,46500,46850,45850,46200,42704.03906,8183728,43058.36458,42888.90391
2019-02-19,45850,46150,45450,45950,42472.95313,6741395,42580.79297,42870.41719
2019-02-20,46750,47100,46500,46900,43351.07031,11506720,42842.6875,42999.82344
2019-02-21,46500,47200,46200,46950,43397.28906,8694009,43073.77083,42898.14766
2019-02-22,46500,47150,46450,47150,43582.15625,6895772,43443.50521,43101.50156
2019-02-25,47400,47550,47050,47350,43767.01563,7484716,43582.15365,43314.09688
2019-02-26,47350,47450,46500,46750,43212.41797,7985547,43520.52995,43461.98984
2019-02-27,47000,47250,46750,46750,43212.41797,8045211,43397.28385,43434.25938
2019-02-28,46400,46500,45100,45100,41687.28125,23569321,42704.03906,43092.25781
2019-03-04,46000,46100,44800,44850,41456.19922,12926539,42118.63281,42667.06641
2019-03-05,44600,45100,44150,44250,40901.59375,10612405,41348.35807,42093.98203
2019-03-06,44000,44300,43700,44000,40670.51953,10202544,41009.4375,41585.60234
2019-03-07,43400,44950,43400,44450,41086.46484,11049749,40886.19271,41160.41172
2019-03-08,44450,44800,43800,43800,40485.65234,7729069,40747.54557,40920.08594
2019-03-11,44400,44450,43650,43650,40346.99609,10717408,40639.70443,40698.24531
2019-03-12,44300,44950,44150,44650,41271.32422,11431977,40701.32422,40772.19141
2019-03-13,44250,44450,43700,43850,40531.86719,8108343,40716.72917,40744.46094
2019-03-14,43700,44300,43550,43850,40531.86719,18039161,40778.35287,40633.54141
2019-03-15,43800,44250,43700,44200,40855.37891,16814163,40639.70443,40707.48672
2019-03-18,43950,44150,43450,43700,40393.21484,8188876,40593.48698,40716.73047
2019-03-19,43750,43900,43550,43900,40578.08203,7609563,40608.89193,40578.08203
2019-03-20,43800,44200,43100,44050,40716.73438,9846242,40562.67708,40615.05547
2019-03-21,44600,46250,44050,45850,42380.52344,21138016,41225.11328,40984.78672
2019-03-22,46850,47000,46250,46550,43027.55469,12535911,42041.60417,41419.22188
2019-03-25,45300,45650,44800,45500,42057.00781,8699728,42488.36198,41751.98047
2019-03-26,45500,45700,44900,45250,41825.92188,9729811,42303.49479,42001.54844
2019-03-27,44750,45600,44250,45350,41918.35156,9568081,41933.76042,42241.87188
2019-03-28,44950,45200,44300,44850,41782.34766,6821306,41842.20703,42122.23672
2019-03-29,44500,44900,44200,44650,41596.02344,11491713,41765.57422,41835.93047
2019-04-01,45200,45450,44850,45050,41968.66406,7362129,41782.34505,41818.26172
2019-04-02,45550,46100,45350,45750,42620.78125,9480688,42061.82292,41977.23359
2019-04-03,46750,46750,45800,46600,43412.64063,12436570,42667.36198,42276.09141
2019-04-04,46150,47100,46150,46950,43738.70703,12650168,43257.3763,42667.36328
2019-04-05,46950,47550,46600,46850,43645.54688,8546339,43598.96484,43077.26797
2019-04-08,47250,47250,46150,46650,43459.22656,8507909,43614.49349,43375.38047
2019-04-09,46700,46950,46200,46650,43459.22656,6878761,43521.33333,43543.06953
2019-04-10,46400,46700,46050,46700,43505.80859,11883995,43474.75391,43561.70313
2019-04-11,46700,46800,46150,46250,43086.58203,13697399,43350.53906,43431.27813
2019-04-12,46050,46900,46000,46850,43645.54688,7668936,43412.64583,43431.27813
2019-04-15,47150,47500,47000,47050,43831.86328,8733019,43521.33073,43505.80547
2019-04-16,47400,47400,46800,47250,44018.19531,7730881,43831.86849,43617.59922
2019-04-17,47300,47600,47000,47050,43831.86328,5513658,43893.97396,43682.81016
2019-04-18,47200,47250,45500,45600,42481.04297,12808747,43443.70052,43561.70234
2019-04-19,45750,46000,45250,45300,42201.5625,8479710,42838.15625,43272.90547
2019-04-22,45400,45900,45100,45350,42248.14453,6006957,42310.25,42956.16172
2019-04-23,45050,45500,45000,45200,42108.40625,6920566,42186.03776,42574.20391
2019-04-24,45400,45650,44150,44750,41689.18359,13299267,42015.24479,42145.66797
2019-04-25,44250,45000,44100,44650,41596.02344,10868965,41797.87109,41968.66406
2019-04-26,44200,45000,43800,44850,41782.34766,9739982,41689.1849,41884.82109
2019-04-29,45150,46150,45100,46150,42993.42578,8777517,42123.93229,42033.87734
2019-04-30,46000,46300,45350,45850,42713.94922,11121273,42496.57422,42154.98594
2019-05-02,45500,46150,45400,45900,42760.52344,8625126,42822.63281,42369.25391
2019-05-03,45900,46050,45300,45300,42201.5625,6562916,42558.67839,42490.36172
2019-05-07,45250,45300,44400,44850,41782.34766,12014907,42248.14453,42490.36172
2019-05-08,44300,44850,44200,44250,41223.37891,10398754,41735.76302,42136.35234
2019-05-09,43900,44250,42450,42450,39546.5,23029718,40850.74219,41502.8625
2019-05-10,42600,43450,42450,42900,39965.73047,14579512,40245.20313,40943.90391
2019-05-13,42500,43200,42350,42650,39732.82031,7635079,39748.35026,40450.15547
2019-05-14,41300,43100,41300,42650,39732.82031,11563730,39810.45703,40040.25
2019-05-15,42700,43050,42550,42550,39639.65625,7670185,39701.76563,39723.50547
2019-05-16,42350,42400,41350,41550,38708.05469,13687828,39360.17708,39555.81641
2019-05-17,41950,42050,40850,41200,38381.99609,13357951,38909.90234,39239.06953
2019-05-20,41650,42100,41550,42000,39127.27734,15752397,38739.10938,39117.96094
2019-05-21,42600,43950,42350,43150,40198.62109,18812133,39235.96484,39211.12109
2019-05-22,43700,43800,42400,43500,40524.6875,11033339,39950.19531,39388.12734
2019-05-23,43900,44000,43250,43850,40850.74609,12259006,40524.6849,39816.66563
2019-05-24,43800,43800,42400,42700,39779.40234,13966305,40384.94531,40096.14688
2019-05-27,42500,43000,42350,42650,39732.82031,8066669,40120.98958,40217.25547
2019-05-28,42550,42950,42150,42550,39639.65625,24506881,39717.29297,40105.4625
2019-05-29,41850,42100,41300,41800,38940.95703,14930618,39437.8112,39788.71641
2019-05-30,42200,42700,42150,42550,39639.65625,11766018,39406.75651,39546.49844
2019-05-31,42600,42800,42150,42500,39593.07813,11365999,39391.23047,39509.23359
2019-06-03,42950,43900,42500,43800,40804.16406,15466580,40012.29948,39723.50234
2019-06-04,43400,43700,43000,43450,40478.09766,9913497,40291.77995,39891.19063
2019-06-05,44050,44200,43700,43900,40897.32813,12464135,40726.52995,40282.46484
2019-06-07,43600,44350,43450,44200,41176.80469,11683682,40850.74349,40589.89453
2019-06-10,44300,44850,44050,44800,41735.76563,8792182,41269.96615,41018.43203
2019-06-11,44800,45000,44550,44850,41782.34766,6664872,41564.97266,41214.06875
2019-06-12,44800,45050,44300,44600,41549.44141,8607439,41689.1849,41428.3375
2019-06-13,44200,44400,43400,43750,40757.58203,16906541,41363.1237,41400.38828
2019-06-14,43750,44150,43300,44000,40990.48047,9322873,41099.16797,41363.12344
2019-06-17,43750,44050,43400,43900,40897.32813,11890424,40881.79688,41195.43594
2019-06-18,43750,44500,43650,44350,41316.54688,7994928,41068.11849,41102.27578
2019-06-19,45450,45450,45000,45350,42248.14453,10417690,41487.33984,41242.01641
2019-06-20,44850,45500,44850,45500,42387.88281,7147785,41984.19141,41568.07656
2019-06-21,45750,45800,45200,45700,42574.20703,9454913,42403.41146,41884.82188
2019-06-24,45200,45800,45200,45500,42387.88281,6085066,42449.99089,42182.93281
2019-06-25,45200,45800,45200,45600,42481.04297,7076774,42481.04427,42415.83203
2019-06-26,45800,46000,45600,45700,42574.20703,9226097,42481.04427,42481.04453
2019-06-27,46000,46600,45750,46500,43657.66797,12603534,42904.30599,42735.00156
2019-06-28,47000,47000,46700,47000,44127.10547,12949231,43452.99349,43045.58125
2019-07-01,47350,47400,46250,46600,43751.55469,11383522,43845.44271,43318.31563
2019-07-02,46200,46900,45850,46250,43422.94531,8463073,43767.20182,43506.69609
2019-07-03,45750,46350,45200,45400,42624.90625,9669368,43266.46875,43516.83594
2019-07-04,45250,46200,45250,46000,43188.22656,6365573,43078.69271,43422.94766
2019-07-05,45950,45950,45250,45650,42859.62109,7235395,42890.91797,43169.45078
2019-07-08,44750,44800,44350,44400,41686.03125,7823843,42577.95964,42756.34609
2019-07-09,44850,45450,44700,45100,42343.24219,7646421,42296.29818,42540.40547
2019-07-10,45550,46150,45500,45550,42765.73438,9253930,42265.0026,42568.57109
2019-07-11,46350,46550,46150,46200,43376,10989751,42828.32552,42606.12578
2019-07-12,46350,46400,45800,46300,43469.89063,5245804,43203.875,42728.17969
2019-07-15,45950,46650,45750,46450,43610.72266,4717226,43485.53776,43113.11797
2019-07-16,46450,46850,46300,46850,43986.27344,7407824,43688.96224,43441.72422
2019-07-17,46150,46350,45950,46050,43235.17188,5216602,43610.72266,43535.61172
2019-07-18,46450,46450,45650,46100,43282.11719,5143554,43501.1875,43516.83516
2019-07-19,46650,46950,46600,46800,43939.32813,8819393,43485.53906,43610.72266
2019-07-22,46800,47300,46600,47200,44314.87891,9009109,43845.44141,43751.55391
2019-07-23,47350,47550,47050,47300,44408.76563,9061381,44220.99089,43836.05234
2019-07-24,47100,47150,46250,46400,43563.77344,8756522,44095.80599,43901.77266
2019-07-25,47150,47200,46600,47200,44314.87891,8408838,44095.80599,44108.325
2019-07-26,46650,47150,46550,47150,44267.9375,7873886,44048.86328,44174.04688
2019-07-29,46800,47050,46000,46100,43282.11719,6856846,43954.97786,43967.49453
2019-07-30,46300,46850,46300,46550,43704.61328,5551014,43751.55599,43826.66406
2019-07-31,46200,46600,45000,45350,42577.96094,12872916,43188.23047,43629.50156
2019-08-01,44900,45500,44850,45200,42437.13281,7811181,42906.56901,43253.95234
2019-08-02,44550,45500,44300,44950,42202.41016,12151374,42405.83464,42840.84688
2019-08-05,44350,44600,43600,43950,41263.53906,14214086,41967.69401,42437.13125
2019-08-06,42500,43800,42500,43500,40841.04297,15083824,41435.66406,41864.41719
2019-08-07,43600,43900,43100,43200,40559.37891,10002533,40887.98698,41460.70078
2019-08-08,43250,43500,42650,42650,40043,16926881,40481.14063,40981.87422
2019-08-09,43250,43350,43050,43150,40512.44141,9685147,40371.60677,40643.88047
2019-08-12,44000,44000,43550,43700,41028.81641,8466169,40528.08594,40596.93594
2019-08-13,43500,43500,42950,43000,40371.60547,7276979,40637.62109,40503.04844
2019-08-14,43900,44250,43500,43700,41028.81641,8750135,40809.74609,40596.93594
2019-08-16,43800,43900,43300,43900,41216.59375,9528115,40872.33854,40831.65469
2019-08-19,44350,44350,43500,43600,40934.92969,6014218,41060.11328,40916.15234
2019-08-20,43950,44600,43550,44450,41732.98047,8434205,41294.83464,41056.98516
2019-08-21,44350,44800,44150,44500,41779.91406,6571717,41482.60807,41338.64688
2019-08-22,44500,44700,43850,44050,41357.42578,8061177,41623.4401,41404.36875
2019-08-23,43800,44200,43650,43950,41263.53906,5017381,41466.95964,41413.75781
2019-08-26,43050,43800,42950,43600,40934.92969,7954949,41185.29818,41413.75781
2019-08-27,43650,44200,43600,44050,41357.42578,16883932,41185.29818,41338.64688
2019-08-28,44100,44400,43750,44150,41451.31641,5758333,41247.89063,41272.92734
2019-08-29,44200,44200,43050,43400,40747.15625,10768862,41185.29948,41150.87344
2019-08-30,43750,44300,43750,44000,41310.48438,9899073,41169.65234,41160.2625
2019-09-02,44850,44850,43650,43800,41122.70313,7185537,41060.11458,41197.81719
2019-09-03,43550,43650,43100,43250,40606.32813,9774941,41013.17188,41047.59766
2019-09-04,43250,44100,43150,44100,41404.36328,12441837,41044.46484,41038.20703
2019-09-05,44800,46100,44450,45700,42906.56641,18297430,41639.08594,41470.08906
2019-09-06,46500,46500,45850,46300,43469.89063,9896562,42593.60677,41901.97031
2019-09-09,46450,47000,46300,46900,44033.21875,9434157,43469.89193,42484.07344
2019-09-10,47100,47200,46550,47000,44127.10547,9231792,43876.73828,43188.22891
2019-09-11,47300,47400,46800,47150,44267.9375,16141619,44142.75391,43760.94375
2019-09-16,47000,47100,46400,47100,44220.99219,15550926,44205.34505,44023.82891
2019-09-17,47000,47100,46800,46900,44033.21875,7006280,44174.04948,44136.49453
2019-09-18,46900,47700,46800,47700,44784.32031,10413027,44346.17708,44286.71484
2019-09-19,48050,49200,47850,49150,46145.68359,16461413,44987.74089,44690.43047
2019-09-20,49400,49600,49100,49200,46192.63281,15460210,45707.54557,45075.36953
2019-09-23,49250,49300,49000,49300,46286.51172,7568553,46208.27604,45488.47344
2019-09-24,49050,49650,48850,49500,46474.29297,7871955,46317.8125,45976.68828
2019-09-25,49200,49350,48800,48900,45910.96484,9187141,46223.92318,46202.01719
2019-09-26,49000,49250,48900,49200,46192.63281,8494756,46192.63021,46211.40703
2019-09-27,48000,48700,48000,48400,45770.85547,8048041,45958.15104,46127.05156
2019-09-30,48050,49250,47900,49050,46385.54297,9497119,46116.34375,46146.85781
2019-10-01,48900,49100,48650,48850,46196.41016,6206035,46117.60286,46091.28125
2019-10-02,48350,48400,47600,47600,45014.3125,8382463,45865.42188,45911.95078
2019-10-04,47400,48650,47350,48000,45392.58203,9331695,45534.4349,45751.94063
2019-10-07,48350,48700,47650,47750,45156.16016,7047273,45187.6849,45629.00156
2019-10-08,47900,49000,47600,48900,46243.69531,14239367,45597.47917,45600.63203
2019-10-10,48200,49200,48000,48550,45912.70313,18639855,45770.85286,45543.89063
2019-10-11,49000,49450,48800,49150,46480.11328,7783275,46212.17057,45837.05078
2019-10-14,50000,50300,49850,50000,47283.94141,11130635,46558.91927,46215.32266
2019-10-15,49900,50200,49900,50100,47378.50781,6058105,47047.52083,46659.79219
2019-10-16,50700,50900,50400,50700,47945.91406,9136282,47536.12109,47000.23594
2019-10-17,50500,50600,50100,50500,47756.78516,6701380,47693.73568,47369.05234
2019-10-18,50300,50900,49650,49900,47189.37109,8483106,47630.6901,47510.90391
2019-10-21,49900,50400,49800,50300,47567.64453,4406531,47504.60026,47567.64453
2019-10-22,50800,51500,50700,51200,48418.75391,10898729,47725.25651,47775.69375
2019-10-23,51300,51500,50800,51200,48418.75391,8663880,48135.05078,47870.26172
2019-10-24,52500,52500,50500,50700,47945.91406,21185785,48261.14063,47908.0875
2019-10-25,50800,51200,50500,50900,48135.05078,7879897,48166.57292,48097.22344
2019-10-28,50700,51500,50700,51300,48513.32422,6431522,48198.09635,48286.35938
2019-10-29,51400,51700,50800,51100,48324.1875,7581629,48324.1875,48267.44609
2019-10-30,50700,50800,50200,50400,47662.21094,8959435,48166.57422,48116.1375
2019-10-31,51000,51400,50300,50400,47662.21094,10304777,47882.86979,48059.39688
2019-11-01,50600,51200,50400,51200,48418.75391,8467846,47914.39193,48116.1375
2019-11-04,51700,52300,51400,52300,49459,13012411,48513.32161,48305.27266
2019-11-05,52400,52700,52100,52700,49837.27344,10581034,49238.34245,48607.88984
2019-11-06,52900,53500,52700,53300,50404.67969,14361133,49900.31771,49156.38359
2019-11-07,53400,53400,52400,52900,50026.41016,9257116,50089.45443,49629.22344
2019-11-08,53200,53300,52000,52100,49269.86719,11603290,49900.31901,49799.44609
2019-11-11,52200,52200,51400,51600,48797.02344,8185952,49364.43359,49667.05078
2019-11-12,51800,52600,51600,52600,49742.70313,6576148,49269.86458,49648.13672
2019-11-13,52500,52500,52000,52500,49648.13672,6225196,49395.95443,49496.82813
2019-11-14,null,null,null,null,null,null,49695.41992,49364.43262
2019-11-15,52900,53700,52600,53700,50782.95703,9703360,50215.54688,49742.70508
2019-11-18,53600,53800,53200,53500,50593.81641,7746554,50688.38672,50191.90332
2019-11-19,53200,53500,52700,53500,50593.81641,8907177,50656.86328,50404.68164
2019-11-20,53400,53400,52000,52000,49175.29688,12560070,50120.97656,50286.47168
2019-11-21,51600,52100,50600,51000,48229.62109,14298646,49332.91146,49875.10156
2019-11-22,51000,51600,50900,51600,48797.02344,8478310,48733.98047,49477.91484
2019-11-25,52200,52600,51700,51800,48986.16406,9050625,48670.9362,49156.38438
2019-11-26,51900,52900,51800,51800,48986.16406,27372226,48923.11719,48834.85391
2019-11-27,51800,52300,51600,52200,49364.43359,7546261,49112.25391,48872.68125
2019-11-28,51900,52100,51300,51300,48513.32422,6833885,48954.64063,48929.42188
2019-11-29,51200,51400,50200,50300,47567.64453,11179334,48481.80078,48683.54609
2019-12-02,50900,51300,50400,50400,47662.21094,18877252,47914.39323,48418.75547
2019-12-03,49800,50300,49500,49900,47189.37109,12059812,47473.07552,48059.39688
2019-12-04,49600,49850,49000,49450,46763.81641,13246549,47205.13281,47539.27344
2019-12-05,50200,50400,49500,49500,46811.10156,10449715,46921.42969,47198.82891
2019-12-06,50100,50900,49950,50400,47662.21094,11414563,47079.04297,47217.74219
2019-12-09,50900,51400,50700,51200,48418.75391,8470627,47630.6888,47369.05078
2019-12-10,51000,51600,50700,51500,48702.46094,6882771,48261.14193,47671.66875
2019-12-11,51500,52200,51400,51900,49080.72656,11379521,48733.98047,48135.05078
2019-12-12,53000,53300,52700,53300,50404.67969,29178697,49395.95573,48853.76641
2019-12-13,54500,54800,53900,54700,51728.63281,18120261,50404.67969,49667.05078
2019-12-16,54500,54900,54300,54700,51728.63281,11512405,51287.3151,50329.02656
2019-12-17,55800,56700,55400,56700,53619.99219,19358433,52359.08594,51312.53281
2019-12-18,56700,57200,56000,56300,53241.72266,15558208,52863.44922,52144.73203
2019-12-19,57000,57300,55500,56000,52958.01953,14180520,53273.24479,52655.4
2019-12-20,56100,56500,55600,56000,52958.01953,12095519,53052.58724,52901.27734
2019-12-23,56100,56400,55100,55500,52485.17578,9839252,52800.40495,53052.58594
2019-12-24,55600,55700,54800,55000,52012.33984,11868463,52485.17839,52731.05547
2019-12-26,54700,55400,54400,55400,52390.60938,9645034,52296.04167,52560.83281
2019-12-27,55700,56900,55500,56500,53774.46875,12313056,52725.80599,52724.12266
2019-12-30,56200,56600,55700,55800,53108.23828,8356767,53091.10547,52754.16641
2020-01-02,55500,56000,55000,55200,52537.17969,12993228,53139.96224,52764.56719
2020-01-03,56000,56600,54900,55500,52822.70703,15422255,52822.70833,52926.64063
2020-01-06,54900,55600,54600,55500,52822.70703,10278951,52727.53125,53013.06016
2020-01-07,55700,56400,55600,55800,53108.23828,10009778,52917.88411,52879.81406
2020-01-08,56200,57400,55900,56800,54059.99219,23501171,53330.3125,53070.16484
2020-01-09,58400,58600,57400,58600,55773.16406,24102579,54313.79818,53717.36172
2020-01-10,58800,59700,58300,59500,56629.74609,16000170,55487.63412,54478.76953
2020-01-13,59600,60000,59100,60000,57105.62891,11359139,56502.84635,55335.35391
2020-01-14,60400,61000,59900,60000,57105.62891,16906295,56947.0013,56134.83203
2020-01-15,59500,59600,58900,59000,56153.86719,14300928,56788.375,56553.60703
2020-01-16,59100,60700,59000,60700,57771.85938,14381774,57010.45182,56953.34609
2020-01-17,61900,62000,61000,61300,58342.92188,16025661,57422.88281,57295.98125
2020-01-20,62000,62800,61700,62400,59389.85547,12528855,58501.54557,57752.82656
2020-01-21,62000,62400,61200,61400,58438.09766,11142693,58723.625,58019.32031
2020-01-22,60500,62600,60400,62300,59294.67969,15339565,59040.8776,58647.48281
2020-01-23,61800,61800,60700,60800,57867.03516,14916555,58533.27083,58666.51797
2020-01-28,59400,59400,58300,58800,55963.51563,23664541,57708.41016,58190.63672
2020-01-29,59100,59700,58800,59100,56249.04688,16446102,56693.19922,57562.475
2020-01-30,58800,58800,56800,57200,54440.69922,20821939,55551.08724,56762.99531
2020-01-31,57800,58400,56400,56400,53679.29297,19749457,54789.67969,55639.91797
2020-02-03,55500,57400,55200,57200,54440.69922,23995260,54186.89714,54954.65078
2020-02-04,57100,59000,56800,58900,56058.69531,21800192,54726.22917,54973.68672
2020-02-05,60000,60200,58900,59500,56629.74609,19278165,55709.71354,55049.82656
2020-02-06,60100,61100,59700,61100,58152.5625,14727159,56947.0013,55792.19922
2020-02-07,61100,61200,59700,60400,57486.33203,16402493,57422.88021,56553.60703
2020-02-10,59200,59800,59100,59700,56820.09766,13107121,57486.33073,57029.48672
2020-02-11,59800,60700,59700,59900,57010.45313,11071231,57105.6276,57219.83828
2020-02-12,60300,60700,59700,60500,57581.50391,12904207,57137.35156,57410.18984
2020-02-13,61200,61600,60500,60700,57771.85938,18449775,57454.60547,57334.04922
2020-02-14,60900,61900,60200,61800,58818.80078,13276067,58057.38802,57600.54297
2020-02-17,61600,62000,61200,61500,58533.26953,8740596,58374.64323,57943.17734
2020-02-18,60800,60900,59700,59800,56915.27734,16674266,58089.11589,57924.14219
2020-02-19,59800,60400,59400,60200,57295.98438,12951496,57581.51042,57867.03828
2020-02-20,60700,61300,59600,60000,57105.62891,14591924,57105.63021,57733.79219
2020-02-21,58800,59800,58500,59200,56344.21875,13777393,56915.27734,57238.87578
2020-02-24,57400,58100,56800,56800,54059.99219,25627537,55836.61328,56344.22031
2020-02-25,56200,58000,56200,57900,55106.92969,23885408,55170.38021,55982.55078
2020-02-26,56000,57000,56000,56500,53774.46875,25483102,54313.79688,55278.24766
2020-02-27,56300,56900,55500,55900,53203.41406,23209541,54028.27083,54497.80469
2020-02-28,55000,55500,54200,54200,51585.41797,30054227,52854.43359,53546.04453
2020-03-02,54300,55500,53600,55000,52346.83203,30403412,52378.55469,53203.4125
2020-03-03,56700,56900,55100,55400,52727.53516,30330295,52219.92839,52727.53359
2020-03-04,54800,57600,54600,57400,54631.05078,24765728,53235.13932,52898.85
2020-03-05,57600,58000,56700,57800,55011.75391,21698990,54123.44661,53260.51797
2020-03-06,56500,57200,56200,56500,53774.46875,18716656,54472.42448,53698.32812
2020-03-09,56500,56500,56500,56500,53774.46875,0,54186.89714,53983.85547
2020-03-10,53800,54900,53700,54600,51966.125,32106554,53171.6875,53831.57344
2020-03-11,54300,54400,52000,52100,49586.72266,45707281,51775.77214,52822.70781
2020-03-12,52100,52100,52100,52100,49586.72266,0,50379.85677,51737.70156
2020-03-13,47450,51600,46850,49950,47540.4375,59462933,48904.6276,50490.89531
2020-03-16,50100,50900,48800,48900,46541.08984,33339821,47889.41667,49044.21953
2020-03-17,46900,49650,46700,47300,45018.27344,51218151,46366.60026,47654.64922
2020-03-18,47750,48350,45600,45600,43400.27734,40152623,44986.54688,46417.36016
2020-03-19,46400,46650,42300,42950,40878.10938,56925513,43098.88672,44675.6375
2020-03-20,44150,45500,43550,45400,43209.92578,49730008,42496.10417,43809.53516
2020-03-23,42600,43550,42400,42500,40449.82422,41701626,41512.61979,42591.28203
2020-03-24,43850,46950,43050,46950,44685.15625,49801908,42781.63542,42524.65859
2020-03-25,48950,49600,47150,48650,46303.14844,52735922,43812.70964,43105.23281
2020-03-26,49000,49300,47700,47800,45494.15234,42185129,45494.15234,44028.44141
